,brand,store,sido,gungu,address
233,nene,서울서초구잠원점,서울,서초구,서울 서초구 나루터로 68
234,nene,서울영등포구신풍역점,서울,영등포구,서울 영등포구 대방천로 222-1
235,nene,서울관악구인헌점,서울,관악구,서울 관악구 인헌길 58
236,nene,서울서초구우면점,서울,서초구,서울 서초구 형촌길 15
237,nene,서울송파구잠실본점,서울,송파구,서울 송파구 백제고분로 7길24-27
238,nene,서울영등포구영등포푸르지오점,서울,영등포구,서울 영등포구 양산로 177
239,nene,서울송파구석촌점,서울,송파구,서울 송파구 가락로 55
240,nene,서울관악구봉천중앙점,서울,관악구,서울 관악구 남부순환로 231길16
241,nene,서울송파구가락2점,서울,송파구,서울 송파구 송이로 19길5
242,nene,서울송파구문정장지점,서울,송파구,서울 송파구 새말로 147
243,nene,서울송파구오금점(B),서울,송파구,서울 송파구 마천로 184
244,nene,서울금천구가산독산1동점,서울,금천구,서울 금천구 가산로 3길55
245,nene,서울금천구독산점,서울,금천구,서울 금천구 남부순환로 126길69
246,nene,서울송파구가락점,서울,송파구,서울 송파구 문정로 44길20
247,nene,서울서초구방배본동점,서울,서초구,서울 서초구 방배중앙로 25길24
248,nene,서울서초구반포2점,서울,서초구,서울 서초구 강남대로 85길21-8
249,nene,서울서초구서초2점,서울,서초구,서울 서초구 효령로 46길14
250,nene,서울강남구역삼충현점,서울,강남구,서울 강남구 봉은사로 26길28
251,nene,서울서초구서초1호점,서울,서초구,서울 서초구 효령로 77길18
252,nene,서울관악구신림남부점,서울,관악구,서울 관악구 남부순환로 143길16
253,nene,서울관악구난곡점,서울,관악구,서울 관악구 미성길 3길8
254,nene,서울강남구신사점,서울,강남구,서울 강남구 논현로 159길25
255,nene,서울강남구도곡점,서울,강남구,서울 강남구 도곡로 28길8
256,nene,서울송파구풍납점,서울,송파구,서울 송파구 풍성로 26길51
257,nene,서울동작구사당이수점,서울,동작구,서울 동작구 사당로 27길64
258,nene,서울관악구봉천현대점(B),서울,관악구,서울 관악구 봉천로 441
259,nene,서울영등포구대림점(B),서울,영등포구,서울 영등포구 디지털로 398
260,nene,서울송파구송파방이2점,서울,송파구,서울 송파구 가락로 36길15
261,nene,서울서초구서초중앙점,서울,서초구,서울 서초구 서초중앙로 24길55111호
262,nene,서울강남구논현1점,서울,강남구,서울 강남구 강남대로 126길38
263,nene,서울금천구금천점,서울,금천구,서울 금천구 은행나무로 22
264,nene,서울강남구청담점,서울,강남구,서울 강남구 삼성로 145길14
265,nene,서울송파구위례점,서울,송파구,서울 송파구 위례광장로 193
266,nene,서울송파구잠실1점,서울,송파구,서울 송파구 올림픽로 35가길11
267,nene,서울강남구세곡자곡점,서울,강남구,서울 강남구 자곡로 202
268,nene,서울동작구중대점,서울,동작구,서울 동작구 흑석로 7길6-1
269,nene,서울동작구상도2호점(B),서울,동작구,서울 동작구 성대로  75
270,nene,서울송파구잠실새내역점,서울,송파구,서울 송파구 올림픽로 119
271,nene,서울영등포구신길점,서울,영등포구,서울 영등포구 가마산로 404
272,nene,서울강남구수서점,서울,강남구,서울 강남구 광평로 51길22
273,nene,경기과천시과천1점,경기,과천시,경기 과천시 별양로 85
274,nene,서울관악구봉천점,서울,관악구,서울 관악구 은천로 9길14
275,nene,서울강남구대치점,서울,강남구,서울 강남구 삼성로 417
276,nene,서울관악구신림점,서울,관악구,서울 관악구 문성로 215
277,nene,서울강남구역삼1점,서울,강남구,서울 강남구 논현로 67길48
278,nene,서울양천구신정점,서울,양천구,서울 양천구 신목로 12길17
279,nene,서울강서구염창점,서울,강서구,서울 강서구 양천로 637
280,nene,서울강서구방화2점,서울,강서구,서울 강서구 금낭화로 26
281,nene,경기광명시하안점,경기,광명시,경기 광명시 하안로 254
282,nene,서울양천구신정1동점,서울,양천구,서울 양천구 은행정로 16-1
283,nene,서울구로구구로1점,서울,구로구,서울 구로구 구로동로 35길40
284,nene,서울강서구화곡본동점,서울,강서구,서울 강서구 초록마을로 2길54
285,nene,서울강서구등촌3동점,서울,강서구,서울 강서구 공항대로 41길65
286,nene,경기안양시평촌1호점,경기,안양시,경기 안양시 동안구 달안로 153
287,nene,경기광명시철산점,경기,광명시,경기 광명시 도덕공원로 68
288,nene,경기안양시비산1호점,경기,안양시,경기 안양시 동안구 경수대로 970-16
289,nene,서울강서구까치산점,서울,강서구,서울 강서구 강서로 12길40
290,nene,서울강서구화곡남부시장점,서울,강서구,서울 강서구 곰달래로 53길50
291,nene,경기안양시석수점,경기,안양시,경기 안양시 만안구 석천로 167-3
292,nene,서울강서구화곡1동점,서울,강서구,서울 강서구 가로공원로 76길95
293,nene,서울양천구신월1동점,서울,양천구,서울 양천구 가로공원로 148
294,nene,경기안양시안양2호점,경기,안양시,경기 안양시 만안구 냉천로 22
295,nene,서울강서구등촌2동점,서울,강서구,서울 강서구 등촌로 51가길47
296,nene,경기안양시호계갈산점,경기,안양시,경기 안양시 동안구 610번길66
297,nene,경기광명시소하점,경기,광명시소하로,경기 광명시소하로 189
298,nene,서울양천구양천구청점,서울,양천구,서울 양천구 목동남로 2길15
299,nene,경기안양시호계오전점,경기,안양시,경기 안양시 동안구 포도원로 27
300,nene,경기광명시광명KTX역점,경기,광명시,경기 광명시 덕안로 77번길5
301,nene,서울강서구가양1점(B),서울,강서구,서울 강서구 양천로 443-32
302,nene,서울양천구화곡3동점,서울,양천구,서울 양천구 월정로 42길9
303,nene,서울구로구남구로점,서울,구로구,서울 구로구 도림로 12길24
304,nene,경기광명시광명사거리점,경기,광명시,경기 광명시 오리로 985번안길7
305,nene,서울강서구방화1점,서울,강서구,서울 강서구 양천로 24가길3
306,nene,서울양천구신월2점,서울,양천구,서울 양천구 오목로 77
307,nene,서울양천구목4동점,서울,양천구,서울 양천구 목동중앙서로 23
308,nene,경기안양시호계2호점,경기,안양시,경기 안양시 동안구 전파로 88
309,nene,서울강서구수명산파크점,서울,강서구,서울 강서구 강서로 47길108
310,nene,서울구로구오류1점,서울,구로구,서울 구로구 부일로 953
311,nene,서울양천구신월점,서울,양천구,서울 양천구 신월로 99
312,nene,서울구로구구로테크노마트점,서울,구로구,서울 구로구 새말로 102
313,nene,서울구로구고척1점,서울,구로구,서울 구로구 경서로 45
