,신규,이름,플레이,이번,로그인,매칭,시간,해결,유저,로딩,상자,전설,하니,브롤러,접속,버그,공격,주말,팩토리,화가,바운티,이스트,마음,보석,한판,레드,와이파이,별로,스타,재미,연습,이벤트,슈퍼셀,감사,서버,중이,삭제,보고,크로우,미스터,너프,스파이크,프랭크,확률,제시,설치,전투,화면,스킨,최고,트론,핸드폰,포코,그래픽,이유,부탁,중독,여러가지,대형,추천,샌디,사람,광고,지역,토큰,럼블,캐릭,기분,모두,레온,인기,개월,가장,요청,친구,동생,경고,솔로,체험,무엇,맥스,추가,먼저,사전예약,역시,파이,점검,생기,이점,매일,보상,무한,상점
와이파이,0.0885479934055487,0.4778544605746102,0.18913995087467877,0.1710989044737216,0.8841575343838168,0.0315070181703428,0.069956553055234,0.004121488962320324,0.34234418368769776,0.04684367403412574,0.17860606372040627,0.8689573819586006,0.32032540668533394,0.01779649448421187,0.0012369309750775855,0.018165375261194983,0.004171348205343552,0.6241024553141022,0.32398156415966145,0.08292635451899105,0.2869785468456992,0.5424939072203043,0.07981664846657094,0.05539552828402848,0.24626746348580217,0.22660755343617234,1.0,0.8636454498152464,0.10492974595652152,0.026503811867114736,0.06977341007937034,0.00016188680825405272,0.6785218630553876,0.7986398123929298,0.6047038733151968,0.047866463196416804,0.00011738700308470303,0.0003346619150355713,0.4797831576243019,0.007220727464454009,0.0006861985189302101,0.17070244420402644,0.14631581432037422,0.6238411319771491,0.0038392147338111972,0.04262640228731423,0.09204929670257589,0.0007648404165274859,0.029502372921818495,0.033951751501138445,0.921226589754025,0.5308597577234613,0.38053144020473034,0.34851171155403265,0.6479307135033171,0.6194555505845237,0.2518471506888654,0.3082758445816406,0.25606651562722854,0.012537676184036003,0.004700210798139609,0.09613637721426804,0.04027881826020484,0.13317042823988315,0.0717915374722551,0.3770196278463323,0.8571889632193913,0.2383112048574045,0.002450683248065386,0.0014026136541551175,0.6184620987895807,0.5933460141132836,0.014727712881519892,0.7205357110898102,0.05283475273245503,0.8640362849785322,0.7393141088712039,0.09432790912595888,0.002583172785982782,0.13282253748907913,0.018183492792019383,0.003002535975739137,0.19495510690801804,0.037418428850271135,0.061089921158407355,0.3985255489422415,0.4947936257486936,0.17457166459575543,0.011207880467081972,0.01629595036487129,0.01881512155232908,0.14401847233626597,0.00013063761144870996
별로,0.09459433961570048,0.34745189877879673,0.36505192442427964,0.32059522057674966,0.9485161115450056,0.030993373906124427,0.08965538119377642,0.005370119205473936,0.5993259137659587,0.09795656082774498,0.2288554193867644,0.9259229319866156,0.156853144083186,0.04257518909647142,0.0006046036835879744,0.016664603664600933,0.004627479473764085,0.7273707506792717,0.44572646785219455,0.16808181841891048,0.13620663545637404,0.31045521223398204,0.10627487391334252,0.054317994853444025,0.44369869054600236,0.13223262140948486,0.8395352379654485,1.0,0.19148874229487725,0.03974647724479721,0.10720352140882577,8.35868707984881e-05,0.42938022180173885,0.4609156622898311,0.25780792662382884,0.08307643118376767,9.304432010488127e-05,0.00028918388022525834,0.5800646154051218,0.004869551528716516,0.00040436761937245034,0.25659644111737456,0.20583106895201064,0.8298382797078447,0.006631680357956449,0.04901269829977772,0.13795503133972348,0.00047913744584371636,0.0252801958632767,0.06692708972530703,0.5859887574381072,0.28368496345941097,0.12324978021192416,0.09987200536299974,0.5230270529800475,0.5100339403409412,0.4627474240922901,0.16136999766642615,0.3500152768283593,0.011424492830356755,0.009988257284478753,0.14202542486777853,0.05112972338942278,0.04700230705605024,0.08425974275044405,0.203291687536622,0.906854188107226,0.12492804781143098,0.004651375245107554,0.002983554058469899,0.5786741278218173,0.5108525757407155,0.020083505439276776,0.954140153559887,0.04292473205170907,0.9957861203705136,0.8690355360898121,0.19706772786538526,0.0025944458377652317,0.25984037508836766,0.04347587554900835,0.002795611455673273,0.11277670295067366,0.06873582300925643,0.10855601468553623,0.6717923580215973,0.19610529029552362,0.34380649521508555,0.011367648652011729,0.019826657376288054,0.04507511063930123,0.26234072481413073,6.595452988405147e-05
스타,0.37971154207934643,0.0035008054487708166,0.7669638568873413,0.9072816068472617,0.16770269995504924,0.25150797406988173,0.5765196109235043,0.24790932764433224,0.3770552730197802,0.8575294510246741,0.013215424170372851,0.07198428071322287,0.02022352567688568,0.18483489685851986,0.011616022297635958,0.1805224953023232,0.17867523085990017,0.34564217727644936,0.6679395954174178,0.130357579894265,0.00033668351659280006,0.0019058251613014237,0.6397285964394178,0.2793864489349992,0.2159972257666077,0.000486582371697937,0.04824931551639334,0.15524421608794717,1.0,0.6251207256224803,0.013773258679859937,0.006244387162336567,0.0042492963225939364,0.005486956859342508,0.004619634140365902,0.8832284749653008,0.016376547920908237,0.03338586325045198,0.0377167529102167,0.05608862440104786,0.016621938233490376,0.03223812576018244,0.017901625080269306,0.11836155327093699,0.35590569925469645,0.4051304720149137,0.015729299513668922,0.020711837661869282,0.16684596747057562,0.855059061583446,0.015381982504535641,0.021782978396858638,0.0002505371141170998,0.00018970430603984165,0.00924258263249162,0.00917903292430167,0.2870657681385578,0.0005211813515447485,0.03014801428002266,0.15956765985177226,0.3890724635043772,0.8010154824610465,0.5044875281796867,4.093948415228817e-05,0.4706938401897964,0.0008015110889019285,0.06527935717602872,0.03059947077781243,0.29689901571358873,0.19965544439213948,0.19239471005491585,0.14967486510820624,0.43796175923411923,0.26946004713619376,0.15779792963784775,0.17057039853493108,0.28551446204291164,0.810172432511436,0.11731454917253492,0.1749287548156979,0.3868598259127373,0.10347430821455209,0.0003829494459519776,0.025027701009705736,0.031747130955165084,0.4747777622720292,0.004386057232283428,0.31510706837529917,0.20493841065810373,0.3571484567634125,0.3680549734942698,0.9785972623622093,0.005333875421117405
재미,0.7400000690685754,0.006649733315571429,0.4424368303369482,0.5711657618587819,0.15679305550984127,0.7602748114375687,0.8971059959350758,0.8566221243072831,0.2092089583661264,0.6607397946970232,0.013456139410352407,0.06632309492548659,0.09114170893051614,0.14318005260418457,0.2767614262245522,0.7177323776548249,0.8005960811103847,0.32007279723121934,0.5817873337751113,0.08309365966854684,0.001420819452808328,0.005133673881649003,0.8993629564444713,0.7186126655223684,0.12346580623394264,0.0015694110614923127,0.06315666832132164,0.12788776753173797,0.7665669331912685,1.0,0.013678050384493838,0.2449944173471277,0.009275838969978998,0.013478144604561745,0.020611287348854312,0.9315384623383912,0.3521594899118453,0.46296253503991763,0.032705135861159085,0.47838563179482146,0.34822107125125945,0.026165964532845143,0.016686458829984253,0.08397520964600419,0.7855082320440369,0.8706156301630525,0.015063169017657075,0.38120302410787604,0.6418989438207504,0.8035471065816836,0.03182637903982984,0.07272648013743963,0.0018480472515354162,0.0017542975851837725,0.013876605215714011,0.013500767489585458,0.15926538806174845,0.0018495262982551025,0.02540672806712405,0.714773988402181,0.5681288865340884,0.8982239333557418,0.9385172051413688,0.00033483098062064945,0.8385961282484653,0.0025846713768733045,0.06091925902447678,0.1362754782589859,0.6344766741886271,0.40947481300063243,0.25468136742328706,0.22922988317828877,0.9721901750567529,0.19017368260784376,0.5563700583196768,0.14212157299448697,0.2457666885241942,0.5047526183787043,0.7094510828875101,0.10386652656249193,0.3063352968423279,0.6776040677265802,0.0013005092867024023,0.022597539627551608,0.026388963005391144,0.2707385274859608,0.023519253116311537,0.17404559588783625,0.7978126775329919,0.9277907094363409,0.2869377091092981,0.6831626656689811,0.23071585233813924
연습,0.023887587308268666,0.38697387903908226,0.331270443037101,0.24112972311239997,0.21940416388473816,0.010690930226090025,0.033450177047110674,0.008736369867803514,0.5405207630232765,0.16195410092227622,0.9058359355890451,0.37979000489633213,0.01524171756747735,0.42904142764629094,0.0004363590892461769,0.006728706410484483,0.0054855510640125895,0.14860669901152126,0.12173462657590396,0.788816394989449,0.2147624811042686,0.22744727787071217,0.04034884980132748,0.014604913701246195,0.7161755189011767,0.34635034945302284,0.1958126004753729,0.31784526190585266,0.14203176163995393,0.03159185859502044,1.0,0.00020276526442698556,0.23618061845612606,0.14828534984998645,0.03659174339065945,0.07138297684606369,0.0005355385138606634,0.0009967305437064726,0.6800692010477736,0.0020661368785586495,0.0005066612497071808,0.9453275882774191,0.9568423307163606,0.5593123482196901,0.02211408465878432,0.01876415541125642,0.9947541983992801,0.0006128705040828728,0.007438499444706521,0.09984830991614597,0.12216198145408641,0.030306850341046437,0.06074571137420199,0.040609707827109126,0.3847151147293994,0.4082709569074949,0.6499598569029075,0.2554028934607635,0.871519359869961,0.005477513662265691,0.05927501285244049,0.061941744724413,0.023826507715576248,0.1489694916285816,0.026730928330941803,0.24820088838499058,0.39029603203447616,0.012470414506485675,0.02756426797602618,0.04030395700319267,0.08518092828486218,0.06853748096324144,0.017642653927785842,0.34190474021689105,0.009256577841629643,0.29170073585541356,0.19872751857494467,0.27541195692011794,0.0033957003441441756,0.7679842443106439,0.25944327268141754,0.002961672851275322,0.35431777240418644,0.9251041870671488,0.9589396163033175,0.43442676140479397,0.02393669345206585,0.6361861987542327,0.006783322171679938,0.013279505898376278,0.2775867858130821,0.17897479190551466,0.0001763124225615801
이벤트,0.4670723603592861,0.0044403362191959735,0.11140994539566451,0.15349529289884123,0.06514881076636142,0.6262227449761728,0.4648729299889617,0.6644442867444319,0.053106572157398106,0.18785225477839282,0.005073156398435975,0.026886192488128693,0.12179761029143846,0.036962972835293685,0.898347945528921,0.7028452312892427,0.7647296897246659,0.12944498122941678,0.21386751575322513,0.02069851878454648,0.0016883871698413994,0.004566819671706333,0.43438945306349186,0.5446195730358685,0.031012169035787407,0.0014765252503608397,0.034292617650722355,0.04779152923224028,0.23252722598709646,0.4895096504195878,0.004676425517049192,1.0,0.007159897762189728,0.011648875381825904,0.02823554971967262,0.34273691297805897,0.8688624698468242,0.8800324326064606,0.011908870493887997,0.7953401269974879,0.9739670888356553,0.008269099903245649,0.005781704842550087,0.026949557069569807,0.4225116486281172,0.5605051319369958,0.005125215260652358,0.9710492679496744,0.6364348139013024,0.26145686342552565,0.024540874641204375,0.07946215122375824,0.003528423705404756,0.00398233374553353,0.00794929116050617,0.007576599182046299,0.03926578232361248,0.0019312566312192124,0.008554313359087379,0.7467268410507021,0.22226048560558423,0.367603692028125,0.53631686936853,0.0006220876812296498,0.4849153010124593,0.002553193770370259,0.02489318858499394,0.17696500709077437,0.31949726514103516,0.18937446514079836,0.13660476512615025,0.1375139211221236,0.589017195987374,0.06218148356461078,0.5388566790363676,0.053674715772676726,0.09473697050819199,0.1278251581385886,0.8266874572459362,0.025493903998838864,0.08145515838952551,0.8516068964967459,0.0012561405859562765,0.006843800079118037,0.007806448144261051,0.07138541044988361,0.03677953931333058,0.041525490115019104,0.7390597266044708,0.6425288939536684,0.07549856946765234,0.1970828126771172,0.9994865591040941
슈퍼셀,0.06873370961800188,0.9294259757315709,0.19002407297511684,0.1598715536084933,0.6124082554910373,0.03093286863189019,0.059508868741143923,0.00784250987528865,0.35727644758586063,0.06296077948666588,0.47781465128211215,0.8036846790861967,0.2379472221348639,0.05572319282061284,0.002933942066242553,0.020439999892914652,0.007467465629014694,0.39069039353613016,0.2162010912841977,0.187517240923128,0.8700136943344255,0.9857328225057455,0.06667512601964659,0.047353462446426124,0.3406071557180146,0.7863418433049132,0.8028881493888983,0.6695925619468609,0.10035935197118151,0.030738832928542067,0.2634507007049787,0.0007204616112576237,1.0,0.948426841766937,0.578310906040667,0.05194656889939529,0.0006263166992302355,0.0012741485322332045,0.705333912482953,0.01029352172384442,0.0019469751654007858,0.4009286299646506,0.4032314636109488,0.6526998398156565,0.008828413353430318,0.03977644908584706,0.3079076208408578,0.0021066843030224367,0.029133916807546796,0.04535549908094623,0.8283422412996666,0.38642533303177756,0.8075983732757995,0.7253809843355721,0.9545172493299833,0.9417394319608132,0.3210528346885313,0.8810036508512555,0.5179003417735226,0.015596429076658935,0.012632932742705275,0.080387692973465,0.039116654512727764,0.6978901992921769,0.05935300402594709,0.9249058818202116,0.8158045677101533,0.17371651201183522,0.007180748807388867,0.005875188926557777,0.3754404221113531,0.3620366549933131,0.019337845858684977,0.5499483546825431,0.04537798673894844,0.6450769438091789,0.48453324375008816,0.11430973649186155,0.005229675084005392,0.24047550245129629,0.043873978822874284,0.005701911989914644,0.7476739464677458,0.15509212182883386,0.2065395602935954,0.3590377117507717,0.4614125711973234,0.24745275278461754,0.014623116521467876,0.019965454958867444,0.04601234858523244,0.1310573598383053,0.0006223333720476171
감사,0.06749336648061675,0.7466987433403419,0.13782136233817077,0.12036487309038384,0.635796151403717,0.028436751215187944,0.05283610295842821,0.005016754891070637,0.265388096115846,0.03941696012954115,0.2765826496971951,0.7496184657653167,0.31586103285502737,0.024007448340069824,0.00242763385125701,0.018231763217900477,0.00517614003747541,0.4083513581377709,0.20712533309265768,0.0978337187253718,0.685379606382307,0.8853861622751651,0.0588513397429492,0.04608512088880126,0.2246688397365034,0.5461841491712702,0.8605755943205949,0.6482273080144877,0.07537427488894788,0.0228184497451622,0.12477983391121075,0.0004550658065600481,0.9394426138270908,1.0,0.7356920049962851,0.03768033448384472,0.00031659711632824647,0.0007142696391222228,0.525939695281695,0.009311702611362055,0.001403638947039071,0.23029576384876638,0.22300285531098363,0.5359419519697134,0.004754086859066345,0.03533280518668179,0.1542924050012873,0.0015039267903763308,0.028054804079590323,0.029006520610828743,0.9382099574625784,0.5026649518203002,0.8353624396184849,0.789022102925596,0.8223684088497007,0.7959245772446445,0.21691853964909474,0.6857621985797048,0.3264138849866282,0.01339493801177736,0.005965396287560782,0.06843622785293439,0.033032981735362746,0.49416769562513324,0.05496795185309223,0.7556981899104414,0.7545878874919931,0.22628579643130106,0.003402603244740559,0.0023274282784677526,0.4291732536902393,0.4253280141248791,0.014115959812533233,0.5100798031942192,0.04711434348042792,0.6345335825386171,0.49673066326560195,0.07476861324273565,0.0035739434504024493,0.13860217610989967,0.020868394523899873,0.004104783983722442,0.501122297114576,0.06629993073332295,0.096788553906149,0.28603248190265707,0.6074167192565355,0.15635213235156356,0.011865948860353139,0.01558895188539343,0.02176372186950771,0.10056119870670341,0.0003856508253782541
서버,0.0532013394079151,0.18145949498360953,0.03158220784307881,0.032448574814885014,0.4305220604674959,0.01997176359213203,0.029844982498569598,0.0011931630942483397,0.05954328588475806,0.00635061751228453,0.023422825979057406,0.32854722328789676,0.5838039452394206,0.001018224183458455,0.0016354055601151233,0.012219150680673361,0.0016473863557546764,0.30630074443009336,0.12570530203849997,0.00678109375323903,0.15291741559017166,0.31564533939620504,0.03201223017504887,0.03717067776520284,0.03300181909131884,0.07922563566903641,0.6176378697761783,0.3367863832874331,0.021687980202624368,0.007539480425913375,0.00566147679844685,0.00014436421882797325,0.395833482223928,0.6438499260303037,1.0,0.010598091228397362,4.6756296810292724e-05,0.0001377360510305162,0.10488345898656715,0.007214505651308079,0.0006182868083606107,0.019691389222023844,0.016528194774519046,0.1546499747202326,0.0006018118267480147,0.021210484322982403,0.008370266442552616,0.0006332531906604604,0.023375200177306002,0.005308929159158238,0.8061452503511447,0.8015983471403801,0.4979695996307555,0.5708787594241526,0.2582733177294925,0.23384361097671075,0.03515413531460528,0.14698734310856615,0.03734525012554898,0.008168822674500129,0.00044668586002477356,0.031845341215887606,0.016630677416252203,0.07615315722276779,0.03604140393498204,0.1920953512250129,0.31988714982278516,0.4125141146504279,0.0002809777468907249,0.00010403973873852098,0.443416619188738,0.4860553912574556,0.004704054418350037,0.23589031955444606,0.04791919389427225,0.35143335885222565,0.3354542682300913,0.012826539880952439,0.0011379246586480645,0.013237614107839952,0.0013196921849636023,0.001551063273462232,0.06431648381359431,0.0022795772274491173,0.0044316172881524295,0.08258071574734115,0.9661946389017052,0.020786457605056232,0.005982557904547884,0.006561987848909866,0.0013383722177834057,0.029955207204049185,0.00011671231519239094
중이,0.5654360514417509,0.004139860968390351,0.5749323249243327,0.7202854357499576,0.14326573400333528,0.5002183356644683,0.7790034156636741,0.5989174542903196,0.2624299156327365,0.8198644512730525,0.012231390538268985,0.05981894521727,0.04079648434145641,0.18092370190284665,0.07946325023619771,0.42690630300995597,0.4924017670166771,0.30535575649141505,0.6035703066606772,0.10377466670091401,0.0005967184794901804,0.0026612334367868387,0.8138643125542697,0.4934762291146457,0.15371664179831526,0.0007633529438671162,0.04759538472429534,0.12379419428422687,0.9116308862411934,0.9108415516731871,0.013323155691821909,0.0622680903545777,0.005329248093830714,0.007308756947346288,0.008602835756971027,1.0,0.12318578767585965,0.189281731396177,0.03094219255722186,0.20582182715059197,0.11087576010595827,0.027054605148146258,0.01610674083585161,0.08819769796738688,0.683773412127729,0.665720392263258,0.0147202834792942,0.1286733859923595,0.37572258525131846,0.9278654341923699,0.01898910806142211,0.036311585634502555,0.0005860688279205951,0.000500667543279723,0.0096781424467862,0.009529570488258154,0.20216117052154767,0.000846560487418611,0.025154945302788324,0.41032149166031273,0.5919855300642735,0.8967239776799492,0.7736008198844323,0.0001031848380843488,0.6798171192646779,0.001234329042600193,0.054537031852396584,0.0630738712500559,0.5733647993782373,0.38621106232244024,0.2033418185067826,0.17053310941952035,0.782328375585968,0.2025383188303973,0.32683784940618715,0.1371676670463248,0.23888558181050668,0.6611122937705126,0.387291192786216,0.13121074178523995,0.38970502517445704,0.35231105391535555,0.0006197194146119368,0.024228269842126827,0.02870117441296608,0.33419630948282475,0.009119240254620674,0.226837156057711,0.49484458017037225,0.6868812449266231,0.3664479179340078,0.8316636213422481,0.05657802796327688
삭제,0.41058992673425726,0.0036420486779500405,0.14388454739520312,0.1924059273709569,0.054695749759088225,0.5552524916534879,0.4636114082913741,0.8057399147038448,0.06481745716988828,0.27305520996168614,0.006220268166116988,0.02375751212296016,0.06640383781952425,0.06900658014973993,0.6507669089989265,0.618016674562752,0.8345587381833217,0.11233413753425131,0.20851055661428625,0.03239626490095463,0.0011821845489752277,0.0032115439479055135,0.44075534154641277,0.4664095736028183,0.04076056712698921,0.0011996291630252624,0.025632210689848122,0.04286713806358685,0.28994675301659173,0.5738653621947931,0.0068794235497835615,0.8630535636126394,0.005117351228703953,0.007559328302856714,0.01478900416303567,0.429042450818933,1.0,0.9868566784809695,0.012454391007096227,0.618060794546208,0.8195612624172501,0.010861094324859641,0.0075451561466103115,0.027847650719575474,0.6264375264890162,0.5371489700832637,0.007238769572994892,0.8409204222927653,0.5216940945449744,0.36814859072850353,0.01596004631458585,0.04514338137732613,0.0018419991111201393,0.001930701996499678,0.0065500420199282264,0.006356499628794116,0.05138670442109402,0.001414481076217619,0.010284273978650844,0.6694935945060846,0.3820861640949255,0.39548722746818116,0.5489630874010277,0.00041035960868464707,0.45682674445484134,0.0018438595009432435,0.022027523193428124,0.10037649225346816,0.5267395297177874,0.3594038449914551,0.10371628815940588,0.09961198184739703,0.673499255975015,0.060257681473513146,0.41418895630225,0.0476699455072357,0.08318241286043236,0.1806047761449163,0.8764193073134019,0.03726537264992864,0.14464189415200215,0.8519338244555262,0.001036702907477148,0.011454266461659673,0.0122587298707498,0.08273547424235739,0.018417311969243,0.05798412135808475,0.7126323920557005,0.6776814942988443,0.13450870715634056,0.24228204120815422,0.8646372939467515
보고,0.4929513518290451,0.005212607627749885,0.17855524521395433,0.23652993913923734,0.0736039860472778,0.6444024920311444,0.5488962710819655,0.870250972935991,0.08362543494784852,0.32027120723977076,0.00843229512348991,0.03264645357093009,0.08814968986840557,0.08137024085728983,0.7003208770383725,0.7058043445976749,0.9043931780732151,0.14672146036740508,0.2622652234052995,0.04077945840755515,0.001734947250902383,0.00465420320165155,0.5239074186596171,0.5521942315128499,0.052699272975676434,0.0017398211985872223,0.035494622699932296,0.05790064905553441,0.34827917356133775,0.6555604440517332,0.00902623629265496,0.8711245293626522,0.007355611690280377,0.01083048728310488,0.02082454640426078,0.5000257293885946,0.98645936132118,1.0,0.017065517497180813,0.6934470477630541,0.8588930107829285,0.014441930552107714,0.01009992846383716,0.037565986333261706,0.6749868286652326,0.6267130862792594,0.009563268272285451,0.8820036277020562,0.6073620397464696,0.4253922004665252,0.02246999395204614,0.061229640373239066,0.002718720139177285,0.002847859287717623,0.009289088768854056,0.009006101941426436,0.06605594950752372,0.002065525986918257,0.013878514710576781,0.7554703002855289,0.4171205820086595,0.4726057705965376,0.6376184872381848,0.0006102116091117555,0.5426073952883678,0.0026872359404066033,0.03032150027333802,0.13057554687213585,0.5618368407853663,0.38019000953799126,0.13643324315944644,0.1312855535257345,0.7557885343572829,0.08002767299530518,0.4934670612014251,0.06422201004195544,0.1099653811475542,0.21821434194397182,0.9384980065861623,0.04738784932599701,0.16747369580373597,0.9183850063809291,0.0015032551535013989,0.014521330000809973,0.0157362253907673,0.10662054418158301,0.02569365246864985,0.07344360808254316,0.7983358061880853,0.7645818646874868,0.15616738013363574,0.2949125501511288,0.8680567450552829
크로우,0.05741378150788287,0.7811067096828974,0.3885113897502582,0.30382883759818125,0.5774064729604605,0.023819232904892317,0.0636629052182362,0.00969472074731803,0.6845479374340486,0.14495632495163735,0.8638716616008089,0.8426623055366218,0.0807042895618764,0.19899989004386062,0.001070503100022786,0.014658637928097658,0.007375253998982053,0.3828034083573348,0.2553247164034736,0.532397991899748,0.49481728428046945,0.6031726088700428,0.07496179308142034,0.035745503472516274,0.7399615878742782,0.6009626690311641,0.5965135013388196,0.7253451182979282,0.1799945344116669,0.04232123721739642,0.6421815135196342,0.0003140523269581776,0.648021047009896,0.5081926660476657,0.19090847691455598,0.08711790914446746,0.0004901776647902529,0.001044227790138925,1.0,0.005180607660049517,0.0009249023469889927,0.8371391486532049,0.8174614793785021,0.9266678332746154,0.016658535045599228,0.03724876808501169,0.7067322062317846,0.001075579379339392,0.01884013949683543,0.09460375523023093,0.452818016486596,0.15022335433474931,0.25203418488993745,0.19159364321198188,0.8353738507062453,0.8528311061379166,0.6928986399490715,0.5557860074351834,0.9306399772246279,0.011249640239197414,0.03333713425832334,0.10429595061251092,0.041948097852845465,0.3235643846927726,0.05634822598927278,0.5776471883705228,0.8566965847889196,0.062363590832628955,0.016274068790021558,0.017034839571504597,0.2760441130917759,0.23971903589090376,0.023846379706174103,0.6911655168107474,0.027046760996663432,0.6843115448207322,0.49458696727559825,0.2648824946923696,0.0046342059046569715,0.617609400438545,0.14125769157395254,0.004527848157817075,0.5821739167471546,0.46950409383401637,0.5721963140492985,0.6252859331315741,0.1357334764074723,0.592245656483537,0.012193353892094291,0.02091620167653752,0.14966901822413675,0.2350482399543099,0.00026702302374445494
미스터,0.7559953867102206,0.006986697265411443,0.1542576281318431,0.21670054643063336,0.13020599900838417,0.8936808396426583,0.6889080232198855,0.628572566582933,0.07806056386312453,0.2109364515464465,0.005892611429860214,0.04961616590766653,0.26696138404705894,0.02946092128094492,0.9240796484009985,0.9409455847114699,0.7659242830759135,0.25370928552176364,0.37568382966618863,0.021207601089360255,0.0025049040658480467,0.007840228007147723,0.6476373513845399,0.8447767304864854,0.04080431938608254,0.001969725820978478,0.07052245750249814,0.09070694976063969,0.31592430950229566,0.5938026322560052,0.004388300518855187,0.727091217544694,0.012934687657877562,0.02314169906523029,0.062738581449205,0.4280344583594363,0.527719316265453,0.6237897556798719,0.017892104575438068,1.0,0.8697877881277764,0.009542998827826785,0.006409690288095878,0.04436572329499102,0.35212599385102217,0.7996604343566962,0.005113551182184365,0.8687451065597914,0.9330081798584157,0.290913526759078,0.05199927055045778,0.1783814611531074,0.00648393857118899,0.0075285165505947025,0.013485839310526852,0.012636177651488582,0.052683196529932926,0.002859700367225711,0.010870648207262655,0.9460157570332707,0.17136215294377388,0.5420494064158733,0.7354322954473639,0.0008028027250230556,0.7415105773731194,0.003977684147553874,0.04560703083916984,0.3746918833929944,0.23492986688886763,0.11742668455216795,0.2846826100230887,0.29109045156618696,0.6747711559844393,0.1130974388448108,0.8706862762448716,0.10306423337259482,0.18540482196004873,0.15607356032827843,0.7896709784671859,0.029073832968888717,0.06990610056588929,0.853454621542711,0.0016142807304745587,0.005706124775007982,0.007214176061312102,0.11162078670342973,0.08246587669334801,0.05168848526011344,0.8923220665583066,0.7776223365129276,0.0646953010737199,0.27842970428695546,0.705117384136434
너프,0.5759561651931026,0.006321678423211982,0.13971137030608066,0.19128879729762835,0.09052731437791418,0.7398571584726379,0.5621119300191121,0.708897402525472,0.06921875255017707,0.2197871440306007,0.006711952893703248,0.03771418265583548,0.16780634532293603,0.04195954712967332,0.9560221300452922,0.8131394483501901,0.8220143850465153,0.17511079661516826,0.2773534236123929,0.02546929579496705,0.002431961545277722,0.006618319130226712,0.5275324545922145,0.6601971953826459,0.0400368527608706,0.002085730250617707,0.04887451907444362,0.06630213777574158,0.28291084818305473,0.5629516908239646,0.0058931938464757,0.9721091313370477,0.010367826861055519,0.01697645182056522,0.04091920484336179,0.40265763027314694,0.8157306261696747,0.8597673279655794,0.016326846902202357,0.8980859141377467,1.0,0.0107686972463805,0.007536450569666129,0.0368377922992424,0.44498683748746576,0.6660705568214139,0.00653722098958575,0.998403832270946,0.7551933631130329,0.3015855727360767,0.03550237249043462,0.11186662894077765,0.005206123718611537,0.005884147357683202,0.011327945026700396,0.010770689786425529,0.050555237570591965,0.002771683988946038,0.011386711794104264,0.8501339072601913,0.23519744073208237,0.44832783300162876,0.6327792063973383,0.000890833203900917,0.5894586136626427,0.0036785328648568346,0.03494142808127509,0.23890657486630704,0.3295108224571337,0.19068777979456286,0.18677603892467037,0.1885036508287766,0.6626585007546845,0.08474929138583528,0.6585067293153655,0.07438797989789778,0.1294738438760373,0.15473844417764168,0.874542555627786,0.03199034326300668,0.0917452811569693,0.9100302061985936,0.0017670886210928315,0.008284904844773002,0.009652050619940034,0.09352630801361109,0.05289808317479619,0.05241264658969074,0.8327598987079455,0.7296723352043757,0.08522260062686869,0.24350515340045484,0.9639464037837583
스파이크,0.038998390857853005,0.5108932114818218,0.4173326172318879,0.31369674128487984,0.3448318966112993,0.017208158807810955,0.050966477168595634,0.011436527188834604,0.6793036120413642,0.19141543273692832,0.9625275438745865,0.5502386790472834,0.02998732235026083,0.39398606035791367,0.0007263598974686381,0.010790097988529774,0.007634306432750032,0.23763198389835882,0.18630419913634585,0.7948110266189539,0.28446877240111956,0.32568610986008073,0.06091653762115759,0.024075746847890087,0.8313262586713925,0.4199785398156834,0.31408752467481854,0.4738646015032779,0.18762288286704307,0.04341416755495886,0.941632913604802,0.00029473991080188365,0.3472480651823279,0.2368295056809053,0.06815951731019433,0.09438392283701662,0.0006635183159943859,0.001288413114704861,0.8474399551304607,0.003460353810648798,0.0007746274191686287,1.0,0.9886195172682569,0.7434031930620842,0.02542860459681191,0.02910456163543718,0.968577749918943,0.000926396497120218,0.012436420677433668,0.12132130454822652,0.2050521524448589,0.057673326001571705,0.09818215574314226,0.06843306723031546,0.5300853301812064,0.5551919246145302,0.7678487188848573,0.3343328612441806,0.975944552104827,0.008644552984858804,0.06118834146693225,0.09036284764206132,0.03561973843992369,0.18686598263098605,0.042031193099529865,0.3348116296919766,0.5621243315623018,0.024433048078547452,0.02919185456557333,0.037944118547305186,0.145957028631422,0.12010917398009936,0.024435472252562016,0.49636173062140687,0.016063959896263847,0.44022510632655554,0.31124828971944196,0.328457293725259,0.004754472233726393,0.8214920651831148,0.2568031923836839,0.004292958840454294,0.42027464623879346,0.82297406123013,0.8996824729105116,0.5729911754006766,0.04609718457359546,0.7231565725380813,0.010289237276918894,0.019299047236338834,0.27326286020449386,0.2376821300676098,0.00025448020994356385
